STATE,PERIOD,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE
VA,1994-05,9.2,18.82,43.9,6.0,328.0,290,39490,3285,42775,9.3%,75.6
VA,1994-06,31.7,27.19,49.71,50.0,367.0,290,39490,3285,42775,9.3%,75.6
VA,1994-07,0.1,58.93,47.71,122.0,361.0,290,39490,3285,42775,9.3%,75.6
VA,1994-08,0.7,32.55,40.92,89.0,328.0,290,39490,3285,42775,9.3%,75.6
VA,1994-09,0.2,16.18,33.35,50.0,333.0,290,39490,3285,42775,9.3%,75.6
VA,1994-10,7.1,13.45,22.84,-39.0,311.0,290,39490,3285,42775,9.3%,75.6
VA,1994-11,710.5,,,,,290,39490,3285,42775,9.3%,75.6
VA,1994-12,195.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,1995-01,50.5,,,,,290,39490,3285,42775,9.3%,75.6
VA,1995-02,602.85,,,,,290,39490,3285,42775,9.3%,75.6
VA,1995-03,2293.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,1995-04,11265.85,12.25,47.33,-28.0,322.0,290,39490,3285,42775,9.3%,75.6
VA,1995-05,118.85,35.32,39.2,28.0,333.0,290,39490,3285,42775,9.3%,75.6
VA,1995-06,12.0,52.14,39.63,67.0,344.0,290,39490,3285,42775,9.3%,75.6
VA,1995-07,134.2,24.59,51.15,106.0,361.0,290,39490,3285,42775,9.3%,75.6
VA,1995-08,274.2,14.29,47.12,122.0,367.0,290,39490,3285,42775,9.3%,75.6
VA,1995-09,136.15,22.31,31.86,50.0,344.0,290,39490,3285,42775,9.3%,75.6
VA,1995-10,9.35,31.89,29.84,-17.0,306.0,290,39490,3285,42775,9.3%,75.6
VA,1995-11,177.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,1995-12,62.6,,,,,290,39490,3285,42775,9.3%,75.6
VA,1996-02,275.95,,,,,290,39490,3285,42775,9.3%,75.6
VA,1996-03,483.6,,,,,290,39490,3285,42775,9.3%,75.6
VA,1996-04,2207.9,20.11,44.27,-33.0,300.0,290,39490,3285,42775,9.3%,75.6
VA,1996-05,69.1,41.42,40.48,-22.0,361.0,290,39490,3285,42775,9.3%,75.6
VA,1996-06,37.1,40.24,51.22,56.0,361.0,290,39490,3285,42775,9.3%,75.6
VA,1996-07,62.05,37.0,49.35,83.0,356.0,290,39490,3285,42775,9.3%,75.6
VA,1996-08,24.0,36.5,42.17,111.0,339.0,290,39490,3285,42775,9.3%,75.6
VA,1996-09,1.2,65.17,36.64,50.0,328.0,290,39490,3285,42775,9.3%,75.6
VA,1996-10,52.1,28.66,25.03,-22.0,294.0,290,39490,3285,42775,9.3%,75.6
VA,1996-11,46.3,56.55,6.09,-22.0,244.0,290,39490,3285,42775,9.3%,75.6
VA,1996-12,0.2,,,,,290,39490,3285,42775,9.3%,75.6
VA,1997-01,41.0,,,,,290,39490,3285,42775,9.3%,75.6
VA,1997-02,309.9,,,,,290,39490,3285,42775,9.3%,75.6
VA,1997-03,615.6,,,,,290,39490,3285,42775,9.3%,75.6
VA,1997-04,1781.4,22.33,35.94,-28.0,278.0,290,39490,3285,42775,9.3%,75.6
VA,1997-05,462.6,10.66,50.78,17.0,333.0,290,39490,3285,42775,9.3%,75.6
VA,1997-06,110.9,34.6,49.79,61.0,372.0,290,39490,3285,42775,9.3%,75.6
VA,1997-07,281.6,30.16,49.75,117.0,378.0,290,39490,3285,42775,9.3%,75.6
VA,1997-08,100.2,17.86,49.25,106.0,367.0,290,39490,3285,42775,9.3%,75.6
VA,1997-09,127.5,30.37,37.46,61.0,333.0,290,39490,3285,42775,9.3%,75.6
VA,1997-10,249.1,9.59,30.27,-33.0,333.0,290,39490,3285,42775,9.3%,75.6
VA,1997-11,1054.3,,,,,290,39490,3285,42775,9.3%,75.6
VA,1997-12,65.2,,,,,290,39490,3285,42775,9.3%,75.6
VA,1998-01,1.6,,,,,290,39490,3285,42775,9.3%,75.6
VA,1998-02,126.5,,,,,290,39490,3285,42775,9.3%,75.6
VA,1998-03,1053.0,,,,,290,39490,3285,42775,9.3%,75.6
VA,1998-04,910.0,30.22,40.2,-6.0,283.0,290,39490,3285,42775,9.3%,75.6
VA,1998-05,17.3,43.61,46.54,56.0,344.0,290,39490,3285,42775,9.3%,75.6
VA,1998-06,55.5,26.57,54.48,67.0,367.0,290,39490,3285,42775,9.3%,75.6
VA,1998-07,257.0,34.65,56.86,117.0,378.0,290,39490,3285,42775,9.3%,75.6
VA,1998-08,179.5,26.22,51.73,106.0,372.0,290,39490,3285,42775,9.3%,75.6
VA,1998-09,691.8,19.33,46.49,50.0,350.0,290,39490,3285,42775,9.3%,75.6
VA,1998-10,1847.4,16.86,41.27,-17.0,333.0,290,39490,3285,42775,9.3%,75.6
VA,1998-11,3620.2,,,,,290,39490,3285,42775,9.3%,75.6
VA,1998-12,519.3,,,,,290,39490,3285,42775,9.3%,75.6
VA,1999-01,149.7,,,,,290,39490,3285,42775,9.3%,75.6
VA,1999-02,381.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,1999-03,1735.0,,,,,290,39490,3285,42775,9.3%,75.6
VA,1999-04,3468.6,16.65,46.79,-6.0,322.0,290,39490,3285,42775,9.3%,75.6
VA,1999-05,3356.0,11.91,50.57,28.0,328.0,290,39490,3285,42775,9.3%,75.6
VA,1999-06,327.6,12.09,45.84,100.0,372.0,290,39490,3285,42775,9.3%,75.6
VA,1999-07,521.3,51.42,59.72,133.0,383.0,290,39490,3285,42775,9.3%,75.6
VA,1999-08,2062.4,29.45,53.47,94.0,378.0,290,39490,3285,42775,9.3%,75.6
VA,1999-09,103.4,67.86,37.68,50.0,328.0,290,39490,3285,42775,9.3%,75.6
VA,1999-10,292.4,17.16,32.81,-17.0,283.0,290,39490,3285,42775,9.3%,75.6
VA,1999-11,6658.6,19.67,23.33,-28.0,267.0,290,39490,3285,42775,9.3%,75.6
VA,1999-12,210.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,2000-01,817.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,2000-02,557.8,,,,,290,39490,3285,42775,9.3%,75.6
VA,2000-03,3918.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,2000-04,426.7,34.15,39.17,-17.0,283.0,290,39490,3285,42775,9.3%,75.6
VA,2000-05,1402.8,26.25,48.11,50.0,350.0,290,39490,3285,42775,9.3%,75.6
VA,2000-06,36.3,42.71,51.51,94.0,344.0,290,39490,3285,42775,9.3%,75.6
VA,2000-07,8.0,31.02,56.15,133.0,339.0,290,39490,3285,42775,9.3%,75.6
VA,2000-08,4.8,31.76,44.9,94.0,372.0,290,39490,3285,42775,9.3%,75.6
VA,2000-09,2.1,32.04,40.81,56.0,322.0,290,39490,3285,42775,9.3%,75.6
VA,2000-10,23794.0,0.12,30.38,-94.0,311.0,290,39490,3285,42775,9.3%,75.6
VA,2000-11,1171.4,7.62,20.92,-56.0,233.0,290,39490,3285,42775,9.3%,75.6
VA,2000-12,52.7,,,,,290,39490,3285,42775,9.3%,75.6
VA,2001-01,549.5,,,,,290,39490,3285,42775,9.3%,75.6
VA,2001-02,1370.3,,,,,290,39490,3285,42775,9.3%,75.6
VA,2001-03,1252.7,,,,,290,39490,3285,42775,9.3%,75.6
VA,2001-04,3368.2,13.07,45.9,-33.0,328.0,290,39490,3285,42775,9.3%,75.6
VA,2001-05,1461.7,29.02,45.29,50.0,322.0,290,39490,3285,42775,9.3%,75.6
VA,2001-06,789.8,65.49,52.28,122.0,344.0,290,39490,3285,42775,9.3%,75.6
VA,2001-07,73.2,31.69,48.63,94.0,350.0,290,39490,3285,42775,9.3%,75.6
VA,2001-08,70.7,25.09,47.87,78.0,367.0,290,39490,3285,42775,9.3%,75.6
VA,2001-09,15.6,10.6,37.62,33.0,322.0,290,39490,3285,42775,9.3%,75.6
VA,2001-10,3299.4,8.27,36.24,-39.0,300.0,290,39490,3285,42775,9.3%,75.6
VA,2001-11,7868.4,4.1,26.2,-33.0,261.0,290,39490,3285,42775,9.3%,75.6
VA,2001-12,786.6,21.12,16.0,-61.0,261.0,290,39490,3285,42775,9.3%,75.6
VA,2002-01,663.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,2002-02,6113.9,,,,,290,39490,3285,42775,9.3%,75.6
VA,2002-03,3186.8,,,,,290,39490,3285,42775,9.3%,75.6
VA,2002-04,887.4,16.8,39.84,-44.0,339.0,290,39490,3285,42775,9.3%,75.6
VA,2002-05,179.5,25.56,48.65,17.0,328.0,290,39490,3285,42775,9.3%,75.6
VA,2002-06,5571.4,15.72,58.66,56.0,372.0,290,39490,3285,42775,9.3%,75.6
VA,2002-07,2277.9,34.61,52.22,100.0,372.0,290,39490,3285,42775,9.3%,75.6
VA,2002-08,797.6,21.95,51.48,100.0,394.0,290,39490,3285,42775,9.3%,75.6
VA,2002-09,112.6,23.19,35.03,78.0,350.0,290,39490,3285,42775,9.3%,75.6
VA,2002-10,2.5,40.24,19.93,11.0,328.0,290,39490,3285,42775,9.3%,75.6
VA,2002-11,34.1,44.96,22.81,-78.0,200.0,290,39490,3285,42775,9.3%,75.6
VA,2002-12,48.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,2003-01,49.7,,,,,290,39490,3285,42775,9.3%,75.6
VA,2003-02,40.0,,,,,290,39490,3285,42775,9.3%,75.6
VA,2003-03,288.3,65.6,28.8,-22.0,261.0,290,39490,3285,42775,9.3%,75.6
VA,2003-04,3949.8,43.13,34.64,-22.0,300.0,290,39490,3285,42775,9.3%,75.6
VA,2003-05,73.7,51.35,35.24,28.0,322.0,290,39490,3285,42775,9.3%,75.6
VA,2003-06,0.1,46.18,45.76,72.0,344.0,290,39490,3285,42775,9.3%,75.6
VA,2003-07,0.1,50.55,48.2,144.0,356.0,290,39490,3285,42775,9.3%,75.6
VA,2003-08,0.1,43.72,47.57,133.0,367.0,290,39490,3285,42775,9.3%,75.6
VA,2003-09,0.1,54.19,37.48,44.0,333.0,290,39490,3285,42775,9.3%,75.6
VA,2003-10,419.5,21.64,24.13,-11.0,278.0,290,39490,3285,42775,9.3%,75.6
VA,2003-11,681.1,44.63,18.53,-44.0,294.0,290,39490,3285,42775,9.3%,75.6
VA,2003-12,75.2,,,,,290,39490,3285,42775,9.3%,75.6
VA,2004-01,0.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,2004-02,8.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,2004-03,31.25,21.5,26.5,33.0,139.0,290,39490,3285,42775,9.3%,75.6
VA,2004-04,1778.1,34.84,42.06,-6.0,317.0,290,39490,3285,42775,9.3%,75.6
VA,2004-05,253.6,30.31,50.02,28.0,350.0,290,39490,3285,42775,9.3%,75.6
VA,2004-06,18.75,47.18,46.65,100.0,350.0,290,39490,3285,42775,9.3%,75.6
VA,2004-07,0.6,49.56,70.61,150.0,356.0,290,39490,3285,42775,9.3%,75.6
VA,2004-08,2.0,46.15,47.4,106.0,344.0,290,39490,3285,42775,9.3%,75.6
VA,2004-09,11.6,34.42,33.74,89.0,322.0,290,39490,3285,42775,9.3%,75.6
VA,2004-10,135.2,16.34,21.63,22.0,283.0,290,39490,3285,42775,9.3%,75.6
VA,2004-11,971.2,33.12,22.31,-22.0,300.0,290,39490,3285,42775,9.3%,75.6
VA,2004-12,21.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,2005-01,19.3,,,,,290,39490,3285,42775,9.3%,75.6
VA,2005-02,119.4,,,,,290,39490,3285,42775,9.3%,75.6
VA,2005-03,501.6,,,,,290,39490,3285,42775,9.3%,75.6
VA,2005-04,1159.0,29.48,58.38,17.0,300.0,290,39490,3285,42775,9.3%,75.6
VA,2005-05,1318.6,12.7,45.14,0.0,306.0,290,39490,3285,42775,9.3%,75.6
VA,2005-06,69.0,14.15,59.02,106.0,350.0,290,39490,3285,42775,9.3%,75.6
VA,2005-07,105.8,29.25,58.43,172.0,411.0,290,39490,3285,42775,9.3%,75.6
VA,2005-08,61.2,25.92,57.93,133.0,383.0,290,39490,3285,42775,9.3%,75.6
VA,2005-09,321.65,19.38,55.18,72.0,356.0,290,39490,3285,42775,9.3%,75.6
VA,2005-10,137.8,35.23,19.53,-11.0,322.0,290,39490,3285,42775,9.3%,75.6
VA,2005-11,816.8,9.88,27.35,-6.0,250.0,290,39490,3285,42775,9.3%,75.6
VA,2005-12,794.39999,,,,,290,39490,3285,42775,9.3%,75.6
VA,2006-01,316.6,,,,,290,39490,3285,42775,9.3%,75.6
VA,2006-02,641.3,,,,,290,39490,3285,42775,9.3%,75.6
VA,2006-03,5339.8,0.0,31.33,22.0,206.0,290,39490,3285,42775,9.3%,75.6
VA,2006-04,7343.69999,23.5,76.52,-17.0,339.0,290,39490,3285,42775,9.3%,75.6
VA,2006-05,4568.82001,17.07,40.5,39.0,344.0,290,39490,3285,42775,9.3%,75.6
VA,2006-06,185.6,36.55,56.79,111.0,356.0,290,39490,3285,42775,9.3%,75.6
VA,2006-07,38.5,59.88,58.05,144.0,367.0,290,39490,3285,42775,9.3%,75.6
VA,2006-08,241.8,16.8,58.8,117.0,378.0,290,39490,3285,42775,9.3%,75.6
VA,2006-09,8.2,48.18,33.26,61.0,317.0,290,39490,3285,42775,9.3%,75.6
VA,2006-10,7.4,31.36,28.22,-17.0,306.0,290,39490,3285,42775,9.3%,75.6
VA,2006-11,468.34,36.0,19.95,-44.0,250.0,290,39490,3285,42775,9.3%,75.6
VA,2006-12,4806.9,,,,,290,39490,3285,42775,9.3%,75.6
VA,2007-01,80.7,,,,,290,39490,3285,42775,9.3%,75.6
VA,2007-02,1107.3,,,,,290,39490,3285,42775,9.3%,75.6
VA,2007-03,4927.01,,,,,290,39490,3285,42775,9.3%,75.6
VA,2007-04,3866.13,32.3,43.3,-39.0,289.0,290,39490,3285,42775,9.3%,75.6
VA,2007-05,702.52,11.62,58.23,28.0,333.0,290,39490,3285,42775,9.3%,75.6
VA,2007-06,380.5,25.3,63.11,122.0,367.0,290,39490,3285,42775,9.3%,75.6
VA,2007-07,1262.7,12.52,59.21,128.0,372.0,290,39490,3285,42775,9.3%,75.6
VA,2007-08,420.7,28.9,62.59,139.0,422.0,290,39490,3285,42775,9.3%,75.6
VA,2007-09,747.4,6.12,44.12,78.0,367.0,290,39490,3285,42775,9.3%,75.6
VA,2007-10,897.01,38.7,35.84,6.0,350.0,290,39490,3285,42775,9.3%,75.6
VA,2007-11,735.42,11.95,21.23,-28.0,233.0,290,39490,3285,42775,9.3%,75.6
VA,2007-12,767.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,2008-01,724.6,,,,,290,39490,3285,42775,9.3%,75.6
VA,2008-02,19563.8,,,,,290,39490,3285,42775,9.3%,75.6
VA,2008-03,6835.9,8.33,35.67,17.0,233.0,290,39490,3285,42775,9.3%,75.6
VA,2008-04,5758.8,54.87,35.43,17.0,289.0,290,39490,3285,42775,9.3%,75.6
VA,2008-05,359.7,26.93,52.84,50.0,311.0,290,39490,3285,42775,9.3%,75.6
VA,2008-06,6707.0,27.6,67.14,111.0,389.0,290,39490,3285,42775,9.3%,75.6
VA,2008-07,909.7,41.1,59.69,139.0,378.0,290,39490,3285,42775,9.3%,75.6
VA,2008-08,620.1,34.69,50.79,128.0,356.0,290,39490,3285,42775,9.3%,75.6
VA,2008-09,53.4,40.87,34.27,94.0,339.0,290,39490,3285,42775,9.3%,75.6
VA,2008-10,437.7,6.57,24.66,-28.0,306.0,290,39490,3285,42775,9.3%,75.6
VA,2008-11,716.15,30.28,20.5,-22.0,233.0,290,39490,3285,42775,9.3%,75.6
VA,2008-12,106.2,,,,,290,39490,3285,42775,9.3%,75.6
VA,2009-01,217.75,,,,,290,39490,3285,42775,9.3%,75.6
VA,2009-02,1915.6,,,,,290,39490,3285,42775,9.3%,75.6
VA,2009-03,2481.2,,,,,290,39490,3285,42775,9.3%,75.6
VA,2009-04,3334.02,33.07,47.8,-6.0,333.0,290,39490,3285,42775,9.3%,75.6
VA,2009-05,37.6,47.18,42.87,33.0,322.0,290,39490,3285,42775,9.3%,75.6
VA,2009-06,12.21,49.42,53.42,111.0,344.0,290,39490,3285,42775,9.3%,75.6
VA,2009-07,32.36,33.08,56.82,133.0,356.0,290,39490,3285,42775,9.3%,75.6
VA,2009-08,0.1,19.24,46.85,156.0,378.0,290,39490,3285,42775,9.3%,75.6
VA,2009-09,1.1,27.58,31.75,78.0,328.0,290,39490,3285,42775,9.3%,75.6
VA,2009-10,0.3,20.64,22.07,0.0,289.0,290,39490,3285,42775,9.3%,75.6
VA,2010-01,54.5,,,,,290,39490,3285,42775,9.3%,75.6
VA,2010-02,10.1,,,,,290,39490,3285,42775,9.3%,75.6
VA,2010-03,424.8,,,,,290,39490,3285,42775,9.3%,75.6
VA,2010-04,5135.96,,,,,290,39490,3285,42775,9.3%,75.6
VA,2010-05,177.62,,,,,290,39490,3285,42775,9.3%,75.6
VA,2010-06,304.5,,,,,290,39490,3285,42775,9.3%,75.6
VA,2010-07,735.85,,,,,290,39490,3285,42775,9.3%,75.6
VA,2010-08,276.2,,,,,290,39490,3285,42775,9.3%,75.6
VA,2010-09,1047.6,,,,,290,39490,3285,42775,9.3%,75.6
VA,2010-10,1634.6,,,,,290,39490,3285,42775,9.3%,75.6
VA,2010-11,1744.3,,,,,290,39490,3285,42775,9.3%,75.6
VA,2010-12,8.6,,,,,290,39490,3285,42775,9.3%,75.6
VT,1992-05,270.0,17.16,47.81,-28.0,322.0,300,9217,400,9616,7.8%,35.1
VT,1993-05,3.0,20.19,36.58,-6.0,272.0,300,9217,400,9616,7.8%,35.1
VT,1994-04,6.1,,,,,300,9217,400,9616,7.8%,35.1
VT,1994-05,3.0,28.13,34.71,-28.0,306.0,300,9217,400,9616,7.8%,35.1
VT,1994-11,16.2,28.85,12.25,-44.0,194.0,300,9217,400,9616,7.8%,35.1
VT,1995-06,1.0,8.03,61.53,44.0,367.0,300,9217,400,9616,7.8%,35.1
VT,1995-07,0.2,30.0,52.16,94.0,378.0,300,9217,400,9616,7.8%,35.1
VT,1997-05,2.0,19.53,32.17,-33.0,244.0,300,9217,400,9616,7.8%,35.1
VT,1997-08,1.0,39.16,39.32,61.0,322.0,300,9217,400,9616,7.8%,35.1
VT,1998-03,2.0,,,,,300,9217,400,9616,7.8%,35.1
VT,1998-04,12.0,15.73,32.07,-44.0,278.0,300,9217,400,9616,7.8%,35.1
VT,1999-04,4.5,7.17,31.13,-56.0,194.0,300,9217,400,9616,7.8%,35.1
VT,1999-05,4.5,19.77,45.65,-22.0,317.0,300,9217,400,9616,7.8%,35.1
VT,1999-06,1.5,21.13,59.3,39.0,350.0,300,9217,400,9616,7.8%,35.1
VT,2002-06,1.0,44.34,41.28,11.0,322.0,300,9217,400,9616,7.8%,35.1
VT,2002-08,0.6,13.9,45.97,67.0,350.0,300,9217,400,9616,7.8%,35.1
VT,2002-09,3.2,56.97,34.27,17.0,361.0,300,9217,400,9616,7.8%,35.1
VT,2003-03,0.5,,,,,300,9217,400,9616,7.8%,35.1
VT,2003-04,5.5,26.05,33.63,-39.0,278.0,300,9217,400,9616,7.8%,35.1
VT,2003-05,1.1,29.94,35.26,-6.0,283.0,300,9217,400,9616,7.8%,35.1
VT,2003-06,1.1,24.6,50.07,11.0,356.0,300,9217,400,9616,7.8%,35.1
VT,2004-03,2.0,,,,,300,9217,400,9616,7.8%,35.1
VT,2004-04,11.3,25.04,31.7,-61.0,283.0,300,9217,400,9616,7.8%,35.1
VT,2004-06,1.0,39.17,52.27,33.0,317.0,300,9217,400,9616,7.8%,35.1
VT,2004-10,1.0,10.26,16.03,-50.0,256.0,300,9217,400,9616,7.8%,35.1
VT,2004-11,0.4,17.57,9.86,-11.0,156.0,300,9217,400,9616,7.8%,35.1
VT,2005-03,1.2,,,,,300,9217,400,9616,7.8%,35.1
VT,2005-04,19.8,32.83,30.57,-56.0,261.0,300,9217,400,9616,7.8%,35.1
VT,2005-05,0.5,15.55,28.84,-39.0,278.0,300,9217,400,9616,7.8%,35.1
VT,2005-07,0.3,46.26,50.55,100.0,328.0,300,9217,400,9616,7.8%,35.1
VT,2005-08,0.4,28.84,42.13,78.0,328.0,300,9217,400,9616,7.8%,35.1
VT,2005-11,1.0,37.36,19.07,-44.0,206.0,300,9217,400,9616,7.8%,35.1
VT,2006-03,0.8,,,,,300,9217,400,9616,7.8%,35.1
VT,2006-07,5.0,26.8,48.93,100.0,339.0,300,9217,400,9616,7.8%,35.1
VT,2006-11,0.05,33.88,8.41,-33.0,211.0,300,9217,400,9616,7.8%,35.1
VT,2006-12,0.1,,,,,300,9217,400,9616,7.8%,35.1
VT,2007-02,0.05,,,,,300,9217,400,9616,7.8%,35.1
VT,2007-04,10.0,38.93,21.81,-67.0,283.0,300,9217,400,9616,7.8%,35.1
VT,2007-05,0.5,21.77,41.81,-28.0,328.0,300,9217,400,9616,7.8%,35.1
VT,2007-08,0.1,13.77,43.13,56.0,350.0,300,9217,400,9616,7.8%,35.1
VT,2007-09,0.1,17.53,32.2,17.0,333.0,300,9217,400,9616,7.8%,35.1
VT,2008-04,13.1,20.57,37.4,-56.0,278.0,300,9217,400,9616,7.8%,35.1
VT,2008-05,5.6,17.0,36.55,-17.0,267.0,300,9217,400,9616,7.8%,35.1
VT,2009-05,0.5,,,,,300,9217,400,9616,7.8%,35.1
VT,2010-05,0.1,,,,,300,9217,400,9616,7.8%,35.1
VT,2010-09,0.25,,,,,300,9217,400,9616,7.8%,35.1
WA,1992-01,0.4,,,,,520,66456,4842,71298,28.6%,83.4
WA,1992-02,0.4,,,,,520,66456,4842,71298,28.6%,83.4
WA,1992-03,871.8,,,,,520,66456,4842,71298,28.6%,83.4
WA,1992-04,800.9,10.43,41.55,-44.0,278.0,520,66456,4842,71298,28.6%,83.4
WA,1992-05,3246.7,1.63,66.4,-28.0,350.0,520,66456,4842,71298,28.6%,83.4
WA,1992-06,41033.8,10.08,77.76,22.0,406.0,520,66456,4842,71298,28.6%,83.4
WA,1992-07,2159.0,8.83,67.03,78.0,394.0,520,66456,4842,71298,28.6%,83.4
WA,1992-08,35795.45,4.92,68.52,0.0,417.0,520,66456,4842,71298,28.6%,83.4
WA,1992-09,5670.6,6.14,44.4,-6.0,317.0,520,66456,4842,71298,28.6%,83.4
WA,1992-10,94.6,5.93,17.32,-50.0,278.0,520,66456,4842,71298,28.6%,83.4
WA,1992-11,3.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,1992-12,4.3,,,,,520,66456,4842,71298,28.6%,83.4
WA,1993-01,0.3,,,,,520,66456,4842,71298,28.6%,83.4
WA,1993-02,323.5,,,,,520,66456,4842,71298,28.6%,83.4
WA,1993-03,21.3,,,,,520,66456,4842,71298,28.6%,83.4
WA,1993-04,9.5,12.17,32.06,-39.0,233.0,520,66456,4842,71298,28.6%,83.4
WA,1993-05,244.0,10.73,59.96,-11.0,367.0,520,66456,4842,71298,28.6%,83.4
WA,1993-06,13738.65,9.89,59.25,33.0,339.0,520,66456,4842,71298,28.6%,83.4
WA,1993-07,4069.5,9.13,59.48,11.0,350.0,520,66456,4842,71298,28.6%,83.4
WA,1993-08,2500.05,4.7,60.69,17.0,367.0,520,66456,4842,71298,28.6%,83.4
WA,1993-09,976.2,0.88,43.88,-28.0,356.0,520,66456,4842,71298,28.6%,83.4
WA,1993-10,581.1,1.8,22.76,-33.0,289.0,520,66456,4842,71298,28.6%,83.4
WA,1993-11,164.3,,,,,520,66456,4842,71298,28.6%,83.4
WA,1993-12,0.6000000000000001,,,,,520,66456,4842,71298,28.6%,83.4
WA,1994-01,0.3,,,,,520,66456,4842,71298,28.6%,83.4
WA,1994-02,9.7,,,,,520,66456,4842,71298,28.6%,83.4
WA,1994-03,2095.4,,,,,520,66456,4842,71298,28.6%,83.4
WA,1994-04,381.4,9.4,43.51,-33.0,294.0,520,66456,4842,71298,28.6%,83.4
WA,1994-05,390.2,12.39,58.89,-17.0,322.0,520,66456,4842,71298,28.6%,83.4
WA,1994-06,926.3,7.24,70.48,17.0,361.0,520,66456,4842,71298,28.6%,83.4
WA,1994-07,246058.4,2.51,90.93,50.0,433.0,520,66456,4842,71298,28.6%,83.4
WA,1994-08,20734.6,1.09,74.74,50.0,406.0,520,66456,4842,71298,28.6%,83.4
WA,1994-09,598.6,3.81,46.01,28.0,339.0,520,66456,4842,71298,28.6%,83.4
WA,1994-10,242.4,21.49,20.41,11.0,244.0,520,66456,4842,71298,28.6%,83.4
WA,1994-11,0.3,,,,,520,66456,4842,71298,28.6%,83.4
WA,1994-12,0.5,,,,,520,66456,4842,71298,28.6%,83.4
WA,1995-01,442.9,,,,,520,66456,4842,71298,28.6%,83.4
WA,1995-02,0.5,,,,,520,66456,4842,71298,28.6%,83.4
WA,1995-03,68.2,,,,,520,66456,4842,71298,28.6%,83.4
WA,1995-04,101.6,12.48,39.49,-50.0,250.0,520,66456,4842,71298,28.6%,83.4
WA,1995-05,624.4,5.77,58.27,-6.0,328.0,520,66456,4842,71298,28.6%,83.4
WA,1995-06,108.5,12.32,60.76,22.0,344.0,520,66456,4842,71298,28.6%,83.4
WA,1995-07,645.2,7.37,76.84,50.0,378.0,520,66456,4842,71298,28.6%,83.4
WA,1995-08,1279.3,5.28,64.72,28.0,361.0,520,66456,4842,71298,28.6%,83.4
WA,1995-09,2389.1,7.19,45.79,-17.0,361.0,520,66456,4842,71298,28.6%,83.4
WA,1995-10,999.6,25.86,15.86,-28.0,222.0,520,66456,4842,71298,28.6%,83.4
WA,1995-11,68.2,,,,,520,66456,4842,71298,28.6%,83.4
WA,1995-12,0.3,,,,,520,66456,4842,71298,28.6%,83.4
WA,1996-01,6.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,1996-02,21.0,,,,,520,66456,4842,71298,28.6%,83.4
WA,1996-03,649.3,,,,,520,66456,4842,71298,28.6%,83.4
WA,1996-04,54.8,9.46,41.23,-33.0,261.0,520,66456,4842,71298,28.6%,83.4
WA,1996-05,16.8,12.32,48.23,-44.0,367.0,520,66456,4842,71298,28.6%,83.4
WA,1996-06,18234.75,5.31,67.96,22.0,333.0,520,66456,4842,71298,28.6%,83.4
WA,1996-07,11147.05,3.09,83.07,39.0,417.0,520,66456,4842,71298,28.6%,83.4
WA,1996-08,110692.1,0.8,71.89,28.0,400.0,520,66456,4842,71298,28.6%,83.4
WA,1996-09,6651.0,7.4,40.79,-33.0,356.0,520,66456,4842,71298,28.6%,83.4
WA,1996-10,660.2,21.52,17.36,-33.0,283.0,520,66456,4842,71298,28.6%,83.4
WA,1996-11,1.0,,,,,520,66456,4842,71298,28.6%,83.4
WA,1997-01,0.1,,,,,520,66456,4842,71298,28.6%,83.4
WA,1997-02,12.6,,,,,520,66456,4842,71298,28.6%,83.4
WA,1997-03,9.4,,,,,520,66456,4842,71298,28.6%,83.4
WA,1997-04,370.3,10.58,37.23,-67.0,250.0,520,66456,4842,71298,28.6%,83.4
WA,1997-05,1711.5,9.15,54.77,-22.0,317.0,520,66456,4842,71298,28.6%,83.4
WA,1997-06,110.5,8.33,62.29,28.0,339.0,520,66456,4842,71298,28.6%,83.4
WA,1997-07,6360.7,4.75,73.14,33.0,378.0,520,66456,4842,71298,28.6%,83.4
WA,1997-08,17977.9,1.63,72.02,39.0,394.0,520,66456,4842,71298,28.6%,83.4
WA,1997-09,874.4,7.16,40.11,22.0,339.0,520,66456,4842,71298,28.6%,83.4
WA,1997-10,73.9,20.17,15.93,-11.0,322.0,520,66456,4842,71298,28.6%,83.4
WA,1997-11,61.7,,,,,520,66456,4842,71298,28.6%,83.4
WA,1997-12,0.1,,,,,520,66456,4842,71298,28.6%,83.4
