STATE,PERIOD,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE,MONTH,YEAR,MONTH_SIN
WA,1994-09-01,598.6,3.81,46.01,28.0,339.0,520,66456,4842,71298,28.6,83.4,9,1994,-1.0
WA,1994-10-01,242.4,21.49,20.41,11.0,244.0,520,66456,4842,71298,28.6,83.4,10,1994,-0.8660254037844386
WA,1994-11-01,0.3,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,1994,-0.5000000000000004
WA,1994-12-01,0.5,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,12,1994,-2.4492935982947064e-16
WA,1995-01-01,442.9,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,1,1995,0.49999999999999994
WA,1995-02-01,0.5,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,1995,0.8660254037844386
WA,1995-03-01,68.2,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,1995,1.0
WA,1995-04-01,101.6,12.48,39.49,-50.0,250.0,520,66456,4842,71298,28.6,83.4,4,1995,0.8660254037844387
WA,1995-05-01,624.4,5.77,58.27,-6.0,328.0,520,66456,4842,71298,28.6,83.4,5,1995,0.49999999999999994
WA,1995-06-01,108.5,12.32,60.76,22.0,344.0,520,66456,4842,71298,28.6,83.4,6,1995,1.2246467991473532e-16
WA,1995-07-01,645.2,7.37,76.84,50.0,378.0,520,66456,4842,71298,28.6,83.4,7,1995,-0.4999999999999997
WA,1995-08-01,1279.3,5.28,64.72,28.0,361.0,520,66456,4842,71298,28.6,83.4,8,1995,-0.8660254037844384
WA,1995-09-01,2389.1,7.19,45.79,-17.0,361.0,520,66456,4842,71298,28.6,83.4,9,1995,-1.0
WA,1995-10-01,999.6,25.86,15.86,-28.0,222.0,520,66456,4842,71298,28.6,83.4,10,1995,-0.8660254037844386
WA,1995-11-01,68.2,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,1995,-0.5000000000000004
WA,1995-12-01,0.3,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,12,1995,-2.4492935982947064e-16
WA,1996-01-01,6.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,1,1996,0.49999999999999994
WA,1996-02-01,21.0,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,1996,0.8660254037844386
WA,1996-03-01,649.3,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,1996,1.0
WA,1996-04-01,54.8,9.46,41.23,-33.0,261.0,520,66456,4842,71298,28.6,83.4,4,1996,0.8660254037844387
WA,1996-05-01,16.8,12.32,48.23,-44.0,367.0,520,66456,4842,71298,28.6,83.4,5,1996,0.49999999999999994
WA,1996-06-01,18234.75,5.31,67.96,22.0,333.0,520,66456,4842,71298,28.6,83.4,6,1996,1.2246467991473532e-16
WA,1996-07-01,11147.05,3.09,83.07,39.0,417.0,520,66456,4842,71298,28.6,83.4,7,1996,-0.4999999999999997
WA,1996-08-01,110692.1,0.8,71.89,28.0,400.0,520,66456,4842,71298,28.6,83.4,8,1996,-0.8660254037844384
WA,1996-09-01,6651.0,7.4,40.79,-33.0,356.0,520,66456,4842,71298,28.6,83.4,9,1996,-1.0
WA,1996-10-01,660.2,21.52,17.36,-33.0,283.0,520,66456,4842,71298,28.6,83.4,10,1996,-0.8660254037844386
WA,1996-11-01,1.0,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,1996,-0.5000000000000004
WA,1997-01-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,1,1997,0.49999999999999994
WA,1997-02-01,12.6,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,1997,0.8660254037844386
WA,1997-03-01,9.4,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,1997,1.0
WA,1997-04-01,370.3,10.58,37.23,-67.0,250.0,520,66456,4842,71298,28.6,83.4,4,1997,0.8660254037844387
WA,1997-05-01,1711.5,9.15,54.77,-22.0,317.0,520,66456,4842,71298,28.6,83.4,5,1997,0.49999999999999994
WA,1997-06-01,110.5,8.33,62.29,28.0,339.0,520,66456,4842,71298,28.6,83.4,6,1997,1.2246467991473532e-16
WA,1997-07-01,6360.7,4.75,73.14,33.0,378.0,520,66456,4842,71298,28.6,83.4,7,1997,-0.4999999999999997
WA,1997-08-01,17977.9,1.63,72.02,39.0,394.0,520,66456,4842,71298,28.6,83.4,8,1997,-0.8660254037844384
WA,1997-09-01,874.4,7.16,40.11,22.0,339.0,520,66456,4842,71298,28.6,83.4,9,1997,-1.0
WA,1997-10-01,73.9,20.17,15.93,-11.0,322.0,520,66456,4842,71298,28.6,83.4,10,1997,-0.8660254037844386
WA,1997-11-01,61.7,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,1997,-0.5000000000000004
WA,1997-12-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,12,1997,-2.4492935982947064e-16
WA,1998-02-01,0.5,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,1998,0.8660254037844386
WA,1998-03-01,298.7,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,1998,1.0
WA,1998-04-01,337.2,4.97,40.13,-56.0,317.0,520,66456,4842,71298,28.6,83.4,4,1998,0.8660254037844387
WA,1998-05-01,1364.0,17.61,48.22,0.0,306.0,520,66456,4842,71298,28.6,83.4,5,1998,0.49999999999999994
WA,1998-06-01,17289.2,5.17,73.89,39.0,344.0,520,66456,4842,71298,28.6,83.4,6,1998,1.2246467991473532e-16
WA,1998-07-01,68176.0,8.1,84.13,78.0,400.0,520,66456,4842,71298,28.6,83.4,7,1998,-0.4999999999999997
WA,1998-08-01,21757.2,1.14,75.32,56.0,433.0,520,66456,4842,71298,28.6,83.4,8,1998,-0.8660254037844384
WA,1998-09-01,1830.7,2.02,44.57,17.0,389.0,520,66456,4842,71298,28.6,83.4,9,1998,-1.0
WA,1998-10-01,561.0,8.34,17.97,-39.0,272.0,520,66456,4842,71298,28.6,83.4,10,1998,-0.8660254037844386
WA,1998-11-01,6.2,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,1998,-0.5000000000000004
WA,1999-01-01,9.3,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,1,1999,0.49999999999999994
WA,1999-02-01,1.6,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,1999,0.8660254037844386
WA,1999-03-01,975.7,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,1999,1.0
WA,1999-04-01,1308.1,2.45,45.07,-61.0,289.0,520,66456,4842,71298,28.6,83.4,4,1999,0.8660254037844387
WA,1999-05-01,270.6,9.94,56.19,-44.0,344.0,520,66456,4842,71298,28.6,83.4,5,1999,0.49999999999999994
WA,1999-06-01,778.8,6.63,67.85,6.0,400.0,520,66456,4842,71298,28.6,83.4,6,1999,1.2246467991473532e-16
WA,1999-07-01,4338.16,2.54,77.1,17.0,383.0,520,66456,4842,71298,28.6,83.4,7,1999,-0.4999999999999997
WA,1999-08-01,8792.6,5.95,66.4,22.0,383.0,520,66456,4842,71298,28.6,83.4,8,1999,-0.8660254037844384
WA,1999-09-01,9344.71,0.47,47.69,-44.0,328.0,520,66456,4842,71298,28.6,83.4,9,1999,-1.0
WA,1999-10-01,302.1,15.07,15.92,-33.0,267.0,520,66456,4842,71298,28.6,83.4,10,1999,-0.8660254037844386
WA,1999-11-01,53.4,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,1999,-0.5000000000000004
WA,1999-12-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,12,1999,-2.4492935982947064e-16
WA,2000-01-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,1,2000,0.49999999999999994
WA,2000-02-01,1.2,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,2000,0.8660254037844386
WA,2000-03-01,215.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,2000,1.0
WA,2000-04-01,329.1,8.02,44.58,-56.0,261.0,520,66456,4842,71298,28.6,83.4,4,2000,0.8660254037844387
WA,2000-05-01,1976.9,14.0,54.83,-39.0,300.0,520,66456,4842,71298,28.6,83.4,5,2000,0.49999999999999994
WA,2000-06-01,177285.3,7.36,68.64,17.0,361.0,520,66456,4842,71298,28.6,83.4,6,2000,1.2246467991473532e-16
WA,2000-07-01,32448.5,5.72,80.32,33.0,406.0,520,66456,4842,71298,28.6,83.4,7,2000,-0.4999999999999997
WA,2000-08-01,70588.1,1.24,72.9,33.0,394.0,520,66456,4842,71298,28.6,83.4,8,2000,-0.8660254037844384
WA,2000-09-01,2041.0,9.94,39.4,-72.0,344.0,520,66456,4842,71298,28.6,83.4,9,2000,-1.0
WA,2000-10-01,365.4,14.71,16.06,-28.0,239.0,520,66456,4842,71298,28.6,83.4,10,2000,-0.8660254037844386
WA,2000-11-01,1.8,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,2000,-0.5000000000000004
WA,2000-12-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,12,2000,-2.4492935982947064e-16
WA,2001-01-01,366.9,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,1,2001,0.49999999999999994
WA,2001-02-01,2.0,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,2001,0.8660254037844386
WA,2001-03-01,756.3000000000001,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,2001,1.0
WA,2001-04-01,605.0,11.06,39.75,-67.0,289.0,520,66456,4842,71298,28.6,83.4,4,2001,0.8660254037844387
WA,2001-05-01,1327.3,5.24,59.43,-33.0,372.0,520,66456,4842,71298,28.6,83.4,5,2001,0.49999999999999994
WA,2001-06-01,5121.4,11.72,57.41,11.0,361.0,520,66456,4842,71298,28.6,83.4,6,2001,1.2246467991473532e-16
WA,2001-07-01,35905.3,2.56,75.17,33.0,389.0,520,66456,4842,71298,28.6,83.4,7,2001,-0.4999999999999997
WA,2001-08-01,172475.4,5.62,70.46,0.0,400.0,520,66456,4842,71298,28.6,83.4,8,2001,-0.8660254037844384
WA,2001-09-01,6569.5,2.99,49.32,-22.0,350.0,520,66456,4842,71298,28.6,83.4,9,2001,-1.0
WA,2001-10-01,624.7,18.9,19.75,-28.0,289.0,520,66456,4842,71298,28.6,83.4,10,2001,-0.8660254037844386
WA,2001-11-01,25.8,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,2001,-0.5000000000000004
WA,2001-12-01,0.5,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,12,2001,-2.4492935982947064e-16
WA,2002-02-01,1.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,2002,0.8660254037844386
WA,2002-03-01,91.3,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,2002,1.0
WA,2002-04-01,162.8,6.91,44.82,-72.0,239.0,520,66456,4842,71298,28.6,83.4,4,2002,0.8660254037844387
WA,2002-05-01,1604.6,8.23,49.99,-67.0,289.0,520,66456,4842,71298,28.6,83.4,5,2002,0.49999999999999994
WA,2002-06-01,774.1,8.99,70.8,0.0,389.0,520,66456,4842,71298,28.6,83.4,6,2002,1.2246467991473532e-16
WA,2002-07-01,59696.5,3.43,85.64,39.0,422.0,520,66456,4842,71298,28.6,83.4,7,2002,-0.4999999999999997
WA,2002-08-01,22356.97,0.4,72.46,17.0,372.0,520,66456,4842,71298,28.6,83.4,8,2002,-0.8660254037844384
WA,2002-09-01,5217.2,2.65,49.63,-22.0,333.0,520,66456,4842,71298,28.6,83.4,9,2002,-1.0
WA,2002-10-01,1457.3,4.17,15.27,-39.0,244.0,520,66456,4842,71298,28.6,83.4,10,2002,-0.8660254037844386
WA,2002-11-01,107.3,6.5,3.5,0.0,133.0,520,66456,4842,71298,28.6,83.4,11,2002,-0.5000000000000004
WA,2002-12-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,12,2002,-2.4492935982947064e-16
WA,2003-01-01,15.7,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,1,2003,0.49999999999999994
WA,2003-02-01,4.3,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,2003,0.8660254037844386
WA,2003-03-01,64.7,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,2003,1.0
WA,2003-04-01,53.0,13.96,43.06,-78.0,256.0,520,66456,4842,71298,28.6,83.4,4,2003,0.8660254037844387
WA,2003-05-01,136.4,7.57,52.5,-44.0,333.0,520,66456,4842,71298,28.6,83.4,5,2003,0.49999999999999994
WA,2003-06-01,88298.15,2.43,73.09,22.0,367.0,520,66456,4842,71298,28.6,83.4,6,2003,1.2246467991473532e-16
WA,2003-07-01,53029.9,0.99,85.69,33.0,411.0,520,66456,4842,71298,28.6,83.4,7,2003,-0.4999999999999997
WA,2003-08-01,45917.26,2.06,67.71,56.0,389.0,520,66456,4842,71298,28.6,83.4,8,2003,-0.8660254037844384
WA,2003-09-01,10738.1,5.79,47.57,11.0,372.0,520,66456,4842,71298,28.6,83.4,9,2003,-1.0
WA,2003-10-01,1275.9,27.91,20.41,-33.0,317.0,520,66456,4842,71298,28.6,83.4,10,2003,-0.8660254037844386
WA,2003-11-01,7.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,2003,-0.5000000000000004
WA,2003-12-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,12,2003,-2.4492935982947064e-16
WA,2004-02-01,1.0,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,2004,0.8660254037844386
WA,2004-03-01,206.3,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,2004,1.0
WA,2004-04-01,621.0,7.54,45.15,-44.0,283.0,520,66456,4842,71298,28.6,83.4,4,2004,0.8660254037844387
WA,2004-05-01,103.3,15.56,47.96,0.0,283.0,520,66456,4842,71298,28.6,83.4,5,2004,0.49999999999999994
WA,2004-06-01,25611.31,7.88,67.73,17.0,389.0,520,66456,4842,71298,28.6,83.4,6,2004,1.2246467991473532e-16
WA,2004-07-01,41585.37,1.35,79.08,28.0,400.0,520,66456,4842,71298,28.6,83.4,7,2004,-0.4999999999999997
WA,2004-08-01,25172.61,15.42,62.45,72.0,394.0,520,66456,4842,71298,28.6,83.4,8,2004,-0.8660254037844384
WA,2004-09-01,294.6,8.46,38.76,0.0,356.0,520,66456,4842,71298,28.6,83.4,9,2004,-1.0
WA,2004-10-01,145.31,17.78,17.77,-6.0,283.0,520,66456,4842,71298,28.6,83.4,10,2004,-0.8660254037844386
WA,2004-11-01,56.9,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,2004,-0.5000000000000004
WA,2004-12-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,12,2004,-2.4492935982947064e-16
WA,2005-02-01,121.97,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,2005,0.8660254037844386
WA,2005-03-01,200.8,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,2005,1.0
WA,2005-04-01,88.77,8.94,40.38,-56.0,278.0,520,66456,4842,71298,28.6,83.4,4,2005,0.8660254037844387
WA,2005-05-01,52.83,13.78,48.66,11.0,356.0,520,66456,4842,71298,28.6,83.4,5,2005,0.49999999999999994
WA,2005-06-01,31550.29,7.17,61.04,17.0,367.0,520,66456,4842,71298,28.6,83.4,6,2005,1.2246467991473532e-16
WA,2005-07-01,36760.51,4.03,81.0,61.0,417.0,520,66456,4842,71298,28.6,83.4,7,2005,-0.4999999999999997
WA,2005-08-01,67517.05,2.96,74.67,28.0,389.0,520,66456,4842,71298,28.6,83.4,8,2005,-0.8660254037844384
WA,2005-09-01,2439.02,4.57,44.8,-6.0,333.0,520,66456,4842,71298,28.6,83.4,9,2005,-1.0
WA,2005-10-01,72.3,23.61,18.75,-6.0,244.0,520,66456,4842,71298,28.6,83.4,10,2005,-0.8660254037844386
WA,2005-11-01,70.0,35.19,15.48,-33.0,133.0,520,66456,4842,71298,28.6,83.4,11,2005,-0.5000000000000004
WA,2005-12-01,0.61,6.5,7.67,-28.0,78.0,520,66456,4842,71298,28.6,83.4,12,2005,-2.4492935982947064e-16
WA,2006-01-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,1,2006,0.49999999999999994
WA,2006-02-01,129.62,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,2006,0.8660254037844386
WA,2006-03-01,16.7,5.71,33.06,-50.0,189.0,520,66456,4842,71298,28.6,83.4,3,2006,1.0
WA,2006-04-01,206.55,11.25,39.09,-39.0,283.0,520,66456,4842,71298,28.6,83.4,4,2006,0.8660254037844387
WA,2006-05-01,669.34,12.17,53.19,-44.0,372.0,520,66456,4842,71298,28.6,83.4,5,2006,0.49999999999999994
WA,2006-06-01,6188.45,13.63,61.96,39.0,400.0,520,66456,4842,71298,28.6,83.4,6,2006,1.2246467991473532e-16
WA,2006-07-01,203085.67,0.73,83.68,28.0,428.0,520,66456,4842,71298,28.6,83.4,7,2006,-0.4999999999999997
WA,2006-08-01,175917.24,0.95,69.11,6.0,389.0,520,66456,4842,71298,28.6,83.4,8,2006,-0.8660254037844384
WA,2006-09-01,11853.96,5.02,43.41,-6.0,367.0,520,66456,4842,71298,28.6,83.4,9,2006,-1.0
WA,2006-10-01,409.68,8.36,17.88,-67.0,294.0,520,66456,4842,71298,28.6,83.4,10,2006,-0.8660254037844386
WA,2006-11-01,3.8,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,2006,-0.5000000000000004
WA,2007-01-01,0.35,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,1,2007,0.49999999999999994
WA,2007-02-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,2007,0.8660254037844386
WA,2007-03-01,302.8,21.75,17.69,-22.0,200.0,520,66456,4842,71298,28.6,83.4,3,2007,1.0
WA,2007-04-01,378.97,5.4,39.45,-72.0,250.0,520,66456,4842,71298,28.6,83.4,4,2007,0.8660254037844387
WA,2007-05-01,622.08,7.18,56.16,-22.0,339.0,520,66456,4842,71298,28.6,83.4,5,2007,0.49999999999999994
WA,2007-06-01,1467.96,8.41,61.99,11.0,367.0,520,66456,4842,71298,28.6,83.4,6,2007,1.2246467991473532e-16
WA,2007-07-01,112602.64,5.06,80.35,72.0,417.0,520,66456,4842,71298,28.6,83.4,7,2007,-0.4999999999999997
WA,2007-08-01,117666.92,3.65,64.73,39.0,394.0,520,66456,4842,71298,28.6,83.4,8,2007,-0.8660254037844384
WA,2007-09-01,31037.44,4.84,44.9,-17.0,356.0,520,66456,4842,71298,28.6,83.4,9,2007,-1.0
WA,2007-10-01,495.19,25.43,16.71,-6.0,233.0,520,66456,4842,71298,28.6,83.4,10,2007,-0.8660254037844386
WA,2007-11-01,16.47,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,2007,-0.5000000000000004
WA,2007-12-01,0.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,12,2007,-2.4492935982947064e-16
WA,2008-02-01,1.5,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,2008,0.8660254037844386
WA,2008-03-01,162.62,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,2008,1.0
WA,2008-04-01,258.16,4.75,42.36,-72.0,283.0,520,66456,4842,71298,28.6,83.4,4,2008,0.8660254037844387
WA,2008-05-01,1544.08,5.08,52.68,-39.0,350.0,520,66456,4842,71298,28.6,83.4,5,2008,0.49999999999999994
WA,2008-06-01,7185.81,8.63,65.89,17.0,394.0,520,66456,4842,71298,28.6,83.4,6,2008,1.2246467991473532e-16
WA,2008-07-01,45681.01,1.21,81.08,33.0,378.0,520,66456,4842,71298,28.6,83.4,7,2008,-0.4999999999999997
WA,2008-08-01,62124.82,7.49,64.99,22.0,411.0,520,66456,4842,71298,28.6,83.4,8,2008,-0.8660254037844384
WA,2008-09-01,282.6,2.87,43.61,-28.0,344.0,520,66456,4842,71298,28.6,83.4,9,2008,-1.0
WA,2008-10-01,638.41,16.19,15.42,-22.0,283.0,520,66456,4842,71298,28.6,83.4,10,2008,-0.8660254037844386
WA,2008-11-01,0.41,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,2008,-0.5000000000000004
WA,2009-01-01,15.2,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,1,2009,0.49999999999999994
WA,2009-02-01,64.11,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,2009,0.8660254037844386
WA,2009-03-01,80.45,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,2009,1.0
WA,2009-04-01,228.29,7.22,42.71,-67.0,289.0,520,66456,4842,71298,28.6,83.4,4,2009,0.8660254037844387
WA,2009-05-01,317.07,11.41,57.72,-22.0,339.0,520,66456,4842,71298,28.6,83.4,5,2009,0.49999999999999994
WA,2009-06-01,2427.19,6.28,68.89,33.0,333.0,520,66456,4842,71298,28.6,83.4,6,2009,1.2246467991473532e-16
WA,2009-07-01,12106.94,3.24,79.92,50.0,383.0,520,66456,4842,71298,28.6,83.4,7,2009,-0.4999999999999997
WA,2009-08-01,62373.38,5.84,69.64,44.0,422.0,520,66456,4842,71298,28.6,83.4,8,2009,-0.8660254037844384
WA,2009-09-01,4031.65,5.03,45.96,-17.0,344.0,520,66456,4842,71298,28.6,83.4,9,2009,-1.0
WA,2009-10-01,5413.56,22.64,22.55,-33.0,200.0,520,66456,4842,71298,28.6,83.4,10,2009,-0.8660254037844386
WA,2009-11-01,1.35,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,2009,-0.5000000000000004
WA,2009-12-01,4.1,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,12,2009,-2.4492935982947064e-16
WA,2010-01-01,0.76,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,1,2010,0.49999999999999994
WA,2010-02-01,0.51,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,2,2010,0.8660254037844386
WA,2010-03-01,322.46,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,3,2010,1.0
WA,2010-04-01,79.79,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,4,2010,0.8660254037844387
WA,2010-05-01,42.37,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,5,2010,0.49999999999999994
WA,2010-06-01,858.32,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,6,2010,1.2246467991473532e-16
WA,2010-07-01,41975.08,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,7,2010,-0.4999999999999997
WA,2010-08-01,41893.64,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,8,2010,-0.8660254037844384
WA,2010-09-01,7826.86,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,9,2010,-1.0
WA,2010-10-01,45.15,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,10,2010,-0.8660254037844386
WA,2010-11-01,1.36,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,520,66456,4842,71298,28.6,83.4,11,2010,-0.5000000000000004
WI,1992-01-01,13.4,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,320,54158,11339,65496,5.3,71.2,1,1992,0.49999999999999994
WI,1992-02-01,39.9,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,320,54158,11339,65496,5.3,71.2,2,1992,0.8660254037844386
WI,1992-03-01,178.34,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,320,54158,11339,65496,5.3,71.2,3,1992,1.0
WI,1992-04-01,629.15,22.187598769705254,36.501526426424135,-29.51584264995739,282.5082348568138,320,54158,11339,65496,5.3,71.2,4,1992,0.8660254037844387
WI,1992-05-01,1104.83,18.32,52.63,-17.0,294.0,320,54158,11339,65496,5.3,71.2,5,1992,0.49999999999999994
WI,1992-06-01,172.17,10.19,55.48,11.0,328.0,320,54158,11339,65496,5.3,71.2,6,1992,1.2246467991473532e-16
WI,1992-07-01,290.59,28.36,45.42,28.0,322.0,320,54158,11339,65496,5.3,71.2,7,1992,-0.4999999999999997
WI,1992-08-01,37.83,24.71,49.77,28.0,328.0,320,54158,11339,65496,5.3,71.2,8,1992,-0.8660254037844384
WI,1992-09-01,4.92,42.28,31.54,-44.0,278.0,320,54158,11339,65496,5.3,71.2,9,1992,-1.0
WI,1992-10-01,48.42,8.71,25.5,-100.0,267.0,320,54158,11339,65496,5.3,71.2,10,1992,-0.8660254037844386
