STATE,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE,MONTH,YEAR,MONTH_SIN
WI,228.86,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,1998,1.0
WI,2211.13,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,1998,0.8660254037844387
WI,109.68,21.92,78.92,56.0,317.0,320,54158,11339,65496,5.3,71.2,5,1998,0.49999999999999994
WI,121.44,53.33,64.88,33.0,322.0,320,54158,11339,65496,5.3,71.2,6,1998,1.2246467991473532e-16
WI,154.0,11.67,62.37,100.0,317.0,320,54158,11339,65496,5.3,71.2,7,1998,-0.4999999999999997
WI,26.09,40.2,49.89,89.0,311.0,320,54158,11339,65496,5.3,71.2,8,1998,-0.8660254037844384
WI,151.99,15.1,41.49,22.0,328.0,320,54158,11339,65496,5.3,71.2,9,1998,-1.0
WI,854.84,9.77,19.23,6.0,211.0,320,54158,11339,65496,5.3,71.2,10,1998,-0.8660254037844386
WI,129.07,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,1998,-0.5000000000000004
WI,102.75,18.8715191267981,17.19622893065115,-75.41472578437441,189.21906104346078,320,54158,11339,65496,5.3,71.2,12,1998,-2.4492935982947064e-16
WI,0.4,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,320,54158,11339,65496,5.3,71.2,1,1999,0.49999999999999994
WI,2.59,21.924639605389334,21.748862937058995,-93.34388152170919,202.45758317697582,320,54158,11339,65496,5.3,71.2,2,1999,0.8660254037844386
WI,1534.74,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,1999,1.0
WI,1893.15,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,1999,0.8660254037844387
WI,481.05,25.06,50.59,39.0,294.0,320,54158,11339,65496,5.3,71.2,5,1999,0.49999999999999994
WI,32.06,30.2,59.18,28.0,322.0,320,54158,11339,65496,5.3,71.2,6,1999,1.2246467991473532e-16
WI,42.39,35.31,72.31,106.0,367.0,320,54158,11339,65496,5.3,71.2,7,1999,-0.4999999999999997
WI,0.33,20.18,48.25,61.0,306.0,320,54158,11339,65496,5.3,71.2,8,1999,-0.8660254037844384
WI,16.04,11.0,41.32,-11.0,322.0,320,54158,11339,65496,5.3,71.2,9,1999,-1.0
WI,680.49,8.23,29.08,-33.0,211.0,320,54158,11339,65496,5.3,71.2,10,1999,-0.8660254037844386
WI,650.82,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,1999,-0.5000000000000004
WI,19.02,18.8715191267981,17.19622893065115,-75.41472578437441,189.21906104346078,320,54158,11339,65496,5.3,71.2,12,1999,-2.4492935982947064e-16
WI,0.2,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,320,54158,11339,65496,5.3,71.2,1,2000,0.49999999999999994
WI,51.09,21.924639605389334,21.748862937058995,-93.34388152170919,202.45758317697582,320,54158,11339,65496,5.3,71.2,2,2000,0.8660254037844386
WI,2797.96,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,2000,1.0
WI,2906.07,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,2000,0.8660254037844387
WI,911.1,40.67,44.08,22.0,239.0,320,54158,11339,65496,5.3,71.2,5,2000,0.49999999999999994
WI,121.86,55.49,59.62,50.0,311.0,320,54158,11339,65496,5.3,71.2,6,2000,1.2246467991473532e-16
WI,28.62,22.97,58.38,83.0,300.0,320,54158,11339,65496,5.3,71.2,7,2000,-0.4999999999999997
WI,6.39,27.13,55.42,111.0,339.0,320,54158,11339,65496,5.3,71.2,8,2000,-0.8660254037844384
WI,16.74,34.93,35.18,6.0,333.0,320,54158,11339,65496,5.3,71.2,9,2000,-1.0
WI,139.06,11.835714285714285,26.287142857142857,-36.42857142857143,249.28571428571428,320,54158,11339,65496,5.3,71.2,10,2000,-0.8660254037844386
WI,35.28,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,2000,-0.5000000000000004
WI,26.74,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,2001,1.0
WI,832.84,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,2001,0.8660254037844387
WI,60.32,33.84,45.74,6.0,294.0,320,54158,11339,65496,5.3,71.2,5,2001,0.49999999999999994
WI,2.79,30.53,54.11,11.0,317.0,320,54158,11339,65496,5.3,71.2,6,2001,1.2246467991473532e-16
WI,107.38,25.07,65.14,61.0,350.0,320,54158,11339,65496,5.3,71.2,7,2001,-0.4999999999999997
WI,121.31,39.1,51.3,89.0,344.0,320,54158,11339,65496,5.3,71.2,8,2001,-0.8660254037844384
WI,0.47,24.4,36.7,6.0,289.0,320,54158,11339,65496,5.3,71.2,9,2001,-1.0
WI,49.95,11.835714285714285,26.287142857142857,-36.42857142857143,249.28571428571428,320,54158,11339,65496,5.3,71.2,10,2001,-0.8660254037844386
WI,92.33,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,2001,-0.5000000000000004
WI,70.42,18.8715191267981,17.19622893065115,-75.41472578437441,189.21906104346078,320,54158,11339,65496,5.3,71.2,12,2001,-2.4492935982947064e-16
WI,132.86,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,320,54158,11339,65496,5.3,71.2,1,2002,0.49999999999999994
WI,45.48,21.924639605389334,21.748862937058995,-93.34388152170919,202.45758317697582,320,54158,11339,65496,5.3,71.2,2,2002,0.8660254037844386
WI,365.37,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,2002,1.0
WI,907.66,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,2002,0.8660254037844387
WI,122.55,33.89,51.89,33.0,289.0,320,54158,11339,65496,5.3,71.2,5,2002,0.49999999999999994
WI,16.26,42.95,64.91,61.0,339.0,320,54158,11339,65496,5.3,71.2,6,2002,1.2246467991473532e-16
WI,41.36,23.08,64.54,106.0,356.0,320,54158,11339,65496,5.3,71.2,7,2002,-0.4999999999999997
WI,37.3,24.79,52.03,78.0,328.0,320,54158,11339,65496,5.3,71.2,8,2002,-0.8660254037844384
WI,3.92,31.76,37.68,22.0,311.0,320,54158,11339,65496,5.3,71.2,9,2002,-1.0
WI,1.78,11.835714285714285,26.287142857142857,-36.42857142857143,249.28571428571428,320,54158,11339,65496,5.3,71.2,10,2002,-0.8660254037844386
WI,231.59,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,2002,-0.5000000000000004
WI,694.43,18.8715191267981,17.19622893065115,-75.41472578437441,189.21906104346078,320,54158,11339,65496,5.3,71.2,12,2002,-2.4492935982947064e-16
WI,687.17,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,320,54158,11339,65496,5.3,71.2,1,2003,0.49999999999999994
WI,21.62,21.924639605389334,21.748862937058995,-93.34388152170919,202.45758317697582,320,54158,11339,65496,5.3,71.2,2,2003,0.8660254037844386
WI,743.11,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,2003,1.0
WI,6139.0,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,2003,0.8660254037844387
WI,465.965,12.36,55.64,22.0,256.0,320,54158,11339,65496,5.3,71.2,5,2003,0.49999999999999994
WI,51.3,26.96,59.61,33.0,333.0,320,54158,11339,65496,5.3,71.2,6,2003,1.2246467991473532e-16
WI,51.25,19.52,57.42,100.0,317.0,320,54158,11339,65496,5.3,71.2,7,2003,-0.4999999999999997
WI,185.49,11.16,60.56,67.0,344.0,320,54158,11339,65496,5.3,71.2,8,2003,-0.8660254037844384
WI,208.98,30.25,43.71,-11.0,333.0,320,54158,11339,65496,5.3,71.2,9,2003,-1.0
WI,475.97,11.835714285714285,26.287142857142857,-36.42857142857143,249.28571428571428,320,54158,11339,65496,5.3,71.2,10,2003,-0.8660254037844386
WI,40.35,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,2003,-0.5000000000000004
WI,14.337,18.8715191267981,17.19622893065115,-75.41472578437441,189.21906104346078,320,54158,11339,65496,5.3,71.2,12,2003,-2.4492935982947064e-16
WI,1.52,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,320,54158,11339,65496,5.3,71.2,1,2004,0.49999999999999994
WI,0.35,21.924639605389334,21.748862937058995,-93.34388152170919,202.45758317697582,320,54158,11339,65496,5.3,71.2,2,2004,0.8660254037844386
WI,89.41,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,2004,1.0
WI,1389.12,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,2004,0.8660254037844387
WI,524.5,77.29,36.0,0.0,267.0,320,54158,11339,65496,5.3,71.2,5,2004,0.49999999999999994
WI,35.442,42.58,48.53,56.0,294.0,320,54158,11339,65496,5.3,71.2,6,2004,1.2246467991473532e-16
WI,41.27,25.55,53.05,94.0,306.0,320,54158,11339,65496,5.3,71.2,7,2004,-0.4999999999999997
WI,84.83,29.29,40.5,39.0,300.0,320,54158,11339,65496,5.3,71.2,8,2004,-0.8660254037844384
WI,35.69,9.43,47.83,17.0,294.0,320,54158,11339,65496,5.3,71.2,9,2004,-1.0
WI,10.74,11.835714285714285,26.287142857142857,-36.42857142857143,249.28571428571428,320,54158,11339,65496,5.3,71.2,10,2004,-0.8660254037844386
WI,82.75,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,2004,-0.5000000000000004
WI,59.29,18.8715191267981,17.19622893065115,-75.41472578437441,189.21906104346078,320,54158,11339,65496,5.3,71.2,12,2004,-2.4492935982947064e-16
WI,0.25,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,320,54158,11339,65496,5.3,71.2,1,2005,0.49999999999999994
WI,128.14,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,2005,1.0
WI,1846.55,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,2005,0.8660254037844387
WI,3827.37,28.858235294117648,50.06882352941176,8.529411764705882,285.0,320,54158,11339,65496,5.3,71.2,5,2005,0.49999999999999994
WI,78.55,28.1,64.8,89.0,328.0,320,54158,11339,65496,5.3,71.2,6,2005,1.2246467991473532e-16
WI,80.37,19.73,73.42,67.0,356.0,320,54158,11339,65496,5.3,71.2,7,2005,-0.4999999999999997
WI,48.65,26.08,54.23,83.0,339.0,320,54158,11339,65496,5.3,71.2,8,2005,-0.8660254037844384
WI,358.64,74.0,50.18,11.0,328.0,320,54158,11339,65496,5.3,71.2,9,2005,-1.0
WI,70.94,11.835714285714285,26.287142857142857,-36.42857142857143,249.28571428571428,320,54158,11339,65496,5.3,71.2,10,2005,-0.8660254037844386
WI,73.758,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,2005,-0.5000000000000004
WI,0.1,18.8715191267981,17.19622893065115,-75.41472578437441,189.21906104346078,320,54158,11339,65496,5.3,71.2,12,2005,-2.4492935982947064e-16
WI,73.29,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,320,54158,11339,65496,5.3,71.2,1,2006,0.49999999999999994
WI,84.04,21.924639605389334,21.748862937058995,-93.34388152170919,202.45758317697582,320,54158,11339,65496,5.3,71.2,2,2006,0.8660254037844386
WI,313.02,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,2006,1.0
WI,1831.89,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,2006,0.8660254037844387
WI,167.58,27.8,54.47,17.0,311.0,320,54158,11339,65496,5.3,71.2,5,2006,0.49999999999999994
WI,55.246,21.77,58.31,61.0,317.0,320,54158,11339,65496,5.3,71.2,6,2006,1.2246467991473532e-16
WI,156.73,25.75,67.39,100.0,356.0,320,54158,11339,65496,5.3,71.2,7,2006,-0.4999999999999997
WI,17.08,59.21,56.67,89.0,350.0,320,54158,11339,65496,5.3,71.2,8,2006,-0.8660254037844384
WI,34.2,39.79,34.74,6.0,283.0,320,54158,11339,65496,5.3,71.2,9,2006,-1.0
WI,190.62,11.835714285714285,26.287142857142857,-36.42857142857143,249.28571428571428,320,54158,11339,65496,5.3,71.2,10,2006,-0.8660254037844386
WI,102.16,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,2006,-0.5000000000000004
WI,48.66,18.8715191267981,17.19622893065115,-75.41472578437441,189.21906104346078,320,54158,11339,65496,5.3,71.2,12,2006,-2.4492935982947064e-16
WI,1.8,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,320,54158,11339,65496,5.3,71.2,1,2007,0.49999999999999994
WI,12.8,21.924639605389334,21.748862937058995,-93.34388152170919,202.45758317697582,320,54158,11339,65496,5.3,71.2,2,2007,0.8660254037844386
WI,85.538,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,2007,1.0
WI,3253.14701,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,2007,0.8660254037844387
WI,299.72,16.0,54.77,17.0,283.0,320,54158,11339,65496,5.3,71.2,5,2007,0.49999999999999994
WI,350.527,31.31,56.8,72.0,317.0,320,54158,11339,65496,5.3,71.2,6,2007,1.2246467991473532e-16
WI,186.73,18.67,68.95,67.0,333.0,320,54158,11339,65496,5.3,71.2,7,2007,-0.4999999999999997
WI,94.42,71.8,53.43,83.0,333.0,320,54158,11339,65496,5.3,71.2,8,2007,-0.8660254037844384
WI,29.201,34.0,44.02,-22.0,317.0,320,54158,11339,65496,5.3,71.2,9,2007,-1.0
WI,51.5,11.835714285714285,26.287142857142857,-36.42857142857143,249.28571428571428,320,54158,11339,65496,5.3,71.2,10,2007,-0.8660254037844386
WI,86.66,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,2007,-0.5000000000000004
WI,2.47,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,2008,1.0
WI,183.772,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,2008,0.8660254037844387
WI,155.215,36.91,50.61,0.0,256.0,320,54158,11339,65496,5.3,71.2,5,2008,0.49999999999999994
WI,20.46,28.86,49.96,78.0,283.0,320,54158,11339,65496,5.3,71.2,6,2008,1.2246467991473532e-16
WI,41.795,26.48,60.58,100.0,306.0,320,54158,11339,65496,5.3,71.2,7,2008,-0.4999999999999997
WI,146.04,12.13,53.6,61.0,311.0,320,54158,11339,65496,5.3,71.2,8,2008,-0.8660254037844384
WI,27.42,15.0,39.83,33.0,306.0,320,54158,11339,65496,5.3,71.2,9,2008,-1.0
WI,189.93,11.835714285714285,26.287142857142857,-36.42857142857143,249.28571428571428,320,54158,11339,65496,5.3,71.2,10,2008,-0.8660254037844386
WI,134.53,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,2008,-0.5000000000000004
WI,232.49,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,2009,1.0
WI,2759.4,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,2009,0.8660254037844387
WI,741.16,54.31,56.77,39.0,300.0,320,54158,11339,65496,5.3,71.2,5,2009,0.49999999999999994
WI,43.15,30.97,48.2,50.0,344.0,320,54158,11339,65496,5.3,71.2,6,2009,1.2246467991473532e-16
WI,137.58,20.35,52.16,83.0,289.0,320,54158,11339,65496,5.3,71.2,7,2009,-0.4999999999999997
WI,8.16,60.0,52.23,56.0,300.0,320,54158,11339,65496,5.3,71.2,8,2009,-0.8660254037844384
WI,28.775,3.14,30.45,-11.0,283.0,320,54158,11339,65496,5.3,71.2,9,2009,-1.0
WI,21.83,11.835714285714285,26.287142857142857,-36.42857142857143,249.28571428571428,320,54158,11339,65496,5.3,71.2,10,2009,-0.8660254037844386
WI,170.999447,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,2009,-0.5000000000000004
WI,1.18,18.8715191267981,17.19622893065115,-75.41472578437441,189.21906104346078,320,54158,11339,65496,5.3,71.2,12,2009,-2.4492935982947064e-16
WI,659.305,19.61495833274433,32.26457453807581,-51.79441732093996,229.2703714793679,320,54158,11339,65496,5.3,71.2,3,2010,1.0
WI,859.344,24.072415801148562,59.333560655981245,-29.41576284261086,292.59207346869596,320,54158,11339,65496,5.3,71.2,4,2010,0.8660254037844387
WI,674.405,28.858235294117648,50.06882352941176,8.529411764705882,285.0,320,54158,11339,65496,5.3,71.2,5,2010,0.49999999999999994
WI,46.190000000000005,31.81736842105263,55.14105263157895,41.8421052631579,324.2631578947368,320,54158,11339,65496,5.3,71.2,6,2010,1.2246467991473532e-16
WI,11.26,26.306842105263158,59.64894736842105,80.15789473684211,331.4736842105263,320,54158,11339,65496,5.3,71.2,7,2010,-0.4999999999999997
WI,3.66,31.889473684210525,50.014736842105265,71.73684210526316,324.7894736842105,320,54158,11339,65496,5.3,71.2,8,2010,-0.8660254037844384
WI,1.38,26.09263157894737,37.67473684210527,0.42105263157894735,305.2631578947368,320,54158,11339,65496,5.3,71.2,9,2010,-1.0
WI,186.11,11.835714285714285,26.287142857142857,-36.42857142857143,249.28571428571428,320,54158,11339,65496,5.3,71.2,10,2010,-0.8660254037844386
WI,89.4416,20.510133563136343,31.093893383478708,-43.67649101798762,232.60798311691929,320,54158,11339,65496,5.3,71.2,11,2010,-0.5000000000000004
WI,0.25,18.8715191267981,17.19622893065115,-75.41472578437441,189.21906104346078,320,54158,11339,65496,5.3,71.2,12,2010,-2.4492935982947064e-16
WV,161.8,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,460,24038,192,24230,7.4,44.6,1,1992,0.49999999999999994
WV,1406.6,0.0,0.0,-105.5,50.0,460,24038,192,24230,7.4,44.6,2,1992,0.8660254037844386
WV,1844.95,74.165,0.0,0.0,194.5,460,24038,192,24230,7.4,44.6,3,1992,1.0
WV,1713.2,129.5,0.0,47.5,267.0,460,24038,192,24230,7.4,44.6,4,1992,0.8660254037844387
WV,728.4,37.45,41.32,-6.0,322.0,460,24038,192,24230,7.4,44.6,5,1992,0.49999999999999994
WV,,27.5,50.77,61.0,294.0,460,24038,192,24230,7.4,44.6,6,1992,1.2246467991473532e-16
WV,0.1,41.65,46.67,78.0,350.0,460,24038,192,24230,7.4,44.6,7,1992,-0.4999999999999997
WV,3.3,20.22,35.36,61.0,322.0,460,24038,192,24230,7.4,44.6,8,1992,-0.8660254037844384
WV,0.2,43.09,30.12,-33.0,294.0,460,24038,192,24230,7.4,44.6,9,1992,-1.0
WV,250.0,33.89,0.0,37.333333333333336,233.33333333333334,460,24038,192,24230,7.4,44.6,10,1992,-0.8660254037844386
WV,1268.05,39.75,0.0,-33.5,90.0,460,24038,192,24230,7.4,44.6,11,1992,-0.5000000000000004
WV,137.8,9.0,0.0,0.0,130.5,460,24038,192,24230,7.4,44.6,12,1992,-2.4492935982947064e-16
WV,670.5,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,460,24038,192,24230,7.4,44.6,1,1993,0.49999999999999994
WV,2627.1,0.0,0.0,-105.5,50.0,460,24038,192,24230,7.4,44.6,2,1993,0.8660254037844386
WV,6.1,74.165,0.0,0.0,194.5,460,24038,192,24230,7.4,44.6,3,1993,1.0
WV,1866.1,129.5,0.0,47.5,267.0,460,24038,192,24230,7.4,44.6,4,1993,0.8660254037844387
WV,225.5,13.78,46.57,0.0,322.0,460,24038,192,24230,7.4,44.6,5,1993,0.49999999999999994
WV,3.5,42.09,58.07,17.0,339.0,460,24038,192,24230,7.4,44.6,6,1993,1.2246467991473532e-16
WV,29.9,21.28,53.48,89.0,383.0,460,24038,192,24230,7.4,44.6,7,1993,-0.4999999999999997
WV,10.1,18.57,43.02,83.0,372.0,460,24038,192,24230,7.4,44.6,8,1993,-0.8660254037844384
WV,17.4,47.47,34.64,17.0,350.0,460,24038,192,24230,7.4,44.6,9,1993,-1.0
WV,1334.9,33.89,0.0,37.333333333333336,233.33333333333334,460,24038,192,24230,7.4,44.6,10,1993,-0.8660254037844386
WV,2607.7,39.75,0.0,-33.5,90.0,460,24038,192,24230,7.4,44.6,11,1993,-0.5000000000000004
WV,35.2,9.0,0.0,0.0,130.5,460,24038,192,24230,7.4,44.6,12,1993,-2.4492935982947064e-16
WV,758.5,0.0,0.0,-105.5,50.0,460,24038,192,24230,7.4,44.6,2,1994,0.8660254037844386
WV,1198.6,74.165,0.0,0.0,194.5,460,24038,192,24230,7.4,44.6,3,1994,1.0
WV,4590.9,129.5,0.0,47.5,267.0,460,24038,192,24230,7.4,44.6,4,1994,0.8660254037844387
WV,14.0,33.27,34.18,11.0,250.0,460,24038,192,24230,7.4,44.6,5,1994,0.49999999999999994
WV,230.7,18.9,45.9,50.0,300.0,460,24038,192,24230,7.4,44.6,6,1994,1.2246467991473532e-16
WV,9.2,22.42,35.33,100.0,294.0,460,24038,192,24230,7.4,44.6,7,1994,-0.4999999999999997
WV,0.1,48.11,53.78,94.0,256.0,460,24038,192,24230,7.4,44.6,8,1994,-0.8660254037844384
WV,0.1,32.85,378.912,50.0,322.0,460,24038,192,24230,7.4,44.6,9,1994,-1.0
WV,7887.3,33.89,0.0,37.333333333333336,233.33333333333334,460,24038,192,24230,7.4,44.6,10,1994,-0.8660254037844386
WV,35044.2,39.75,0.0,-33.5,90.0,460,24038,192,24230,7.4,44.6,11,1994,-0.5000000000000004
WV,1173.2,9.0,0.0,0.0,130.5,460,24038,192,24230,7.4,44.6,12,1994,-2.4492935982947064e-16
WV,103.6,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,460,24038,192,24230,7.4,44.6,1,1995,0.49999999999999994
WV,224.8,0.0,0.0,-105.5,50.0,460,24038,192,24230,7.4,44.6,2,1995,0.8660254037844386
WV,10568.2,74.165,0.0,0.0,194.5,460,24038,192,24230,7.4,44.6,3,1995,1.0
WV,29792.7,129.5,0.0,47.5,267.0,460,24038,192,24230,7.4,44.6,4,1995,0.8660254037844387
WV,34.2,18.488333333333333,20.345,11.833333333333334,281.3333333333333,460,24038,192,24230,7.4,44.6,5,1995,0.49999999999999994
WV,0.5,49.36,202.1142857142857,100.14285714285714,304.7142857142857,460,24038,192,24230,7.4,44.6,6,1995,1.2246467991473532e-16
WV,14.2,63.6575,307.14750000000004,123.625,325.5,460,24038,192,24230,7.4,44.6,7,1995,-0.4999999999999997
WV,72.9,26.395,289.495,107.5,304.875,460,24038,192,24230,7.4,44.6,8,1995,-0.8660254037844384
WV,147.7,32.85,378.912,50.0,322.0,460,24038,192,24230,7.4,44.6,9,1995,-1.0
WV,107.5,33.89,0.0,37.333333333333336,233.33333333333334,460,24038,192,24230,7.4,44.6,10,1995,-0.8660254037844386
WV,463.1,39.75,0.0,-33.5,90.0,460,24038,192,24230,7.4,44.6,11,1995,-0.5000000000000004
WV,54.2,9.0,0.0,0.0,130.5,460,24038,192,24230,7.4,44.6,12,1995,-2.4492935982947064e-16
WV,7.1,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,460,24038,192,24230,7.4,44.6,1,1996,0.49999999999999994
WV,98.0,0.0,0.0,-105.5,50.0,460,24038,192,24230,7.4,44.6,2,1996,0.8660254037844386
WV,543.2,74.165,0.0,0.0,194.5,460,24038,192,24230,7.4,44.6,3,1996,1.0
WV,3620.6,129.5,0.0,47.5,267.0,460,24038,192,24230,7.4,44.6,4,1996,0.8660254037844387
WV,21.9,18.488333333333333,20.345,11.833333333333334,281.3333333333333,460,24038,192,24230,7.4,44.6,5,1996,0.49999999999999994
WV,0.1,49.36,202.1142857142857,100.14285714285714,304.7142857142857,460,24038,192,24230,7.4,44.6,6,1996,1.2246467991473532e-16
WV,0.4,63.6575,307.14750000000004,123.625,325.5,460,24038,192,24230,7.4,44.6,7,1996,-0.4999999999999997
WV,1.2,26.395,289.495,107.5,304.875,460,24038,192,24230,7.4,44.6,8,1996,-0.8660254037844384
WV,1.0,32.85,378.912,50.0,322.0,460,24038,192,24230,7.4,44.6,9,1996,-1.0
WV,723.2,33.89,0.0,37.333333333333336,233.33333333333334,460,24038,192,24230,7.4,44.6,10,1996,-0.8660254037844386
WV,815.1,39.75,0.0,-33.5,90.0,460,24038,192,24230,7.4,44.6,11,1996,-0.5000000000000004
WV,26.7,9.0,0.0,0.0,130.5,460,24038,192,24230,7.4,44.6,12,1996,-2.4492935982947064e-16
WV,30.3,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,460,24038,192,24230,7.4,44.6,1,1997,0.49999999999999994
WV,1072.7,0.0,0.0,-105.5,50.0,460,24038,192,24230,7.4,44.6,2,1997,0.8660254037844386
WV,1549.95,74.165,0.0,0.0,194.5,460,24038,192,24230,7.4,44.6,3,1997,1.0
WV,4108.2,129.5,0.0,47.5,267.0,460,24038,192,24230,7.4,44.6,4,1997,0.8660254037844387
WV,112.0,18.488333333333333,20.345,11.833333333333334,281.3333333333333,460,24038,192,24230,7.4,44.6,5,1997,0.49999999999999994
WV,0.6,49.36,202.1142857142857,100.14285714285714,304.7142857142857,460,24038,192,24230,7.4,44.6,6,1997,1.2246467991473532e-16
WV,75.2,63.6575,307.14750000000004,123.625,325.5,460,24038,192,24230,7.4,44.6,7,1997,-0.4999999999999997
WV,2.0,26.395,289.495,107.5,304.875,460,24038,192,24230,7.4,44.6,8,1997,-0.8660254037844384
WV,0.8,32.85,378.912,50.0,322.0,460,24038,192,24230,7.4,44.6,9,1997,-1.0
WV,192.8,33.89,0.0,37.333333333333336,233.33333333333334,460,24038,192,24230,7.4,44.6,10,1997,-0.8660254037844386
WV,295.2,39.75,0.0,-33.5,90.0,460,24038,192,24230,7.4,44.6,11,1997,-0.5000000000000004
WV,95.2,9.0,0.0,0.0,130.5,460,24038,192,24230,7.4,44.6,12,1997,-2.4492935982947064e-16
WV,13.5,20.014326197203296,18.627971036727157,-95.86752576301966,183.0455625050582,460,24038,192,24230,7.4,44.6,1,1998,0.49999999999999994
WV,48.6,0.0,0.0,-105.5,50.0,460,24038,192,24230,7.4,44.6,2,1998,0.8660254037844386
WV,8090.91,74.165,0.0,0.0,194.5,460,24038,192,24230,7.4,44.6,3,1998,1.0
WV,1674.4,129.5,0.0,47.5,267.0,460,24038,192,24230,7.4,44.6,4,1998,0.8660254037844387
WV,3.4,18.488333333333333,20.345,11.833333333333334,281.3333333333333,460,24038,192,24230,7.4,44.6,5,1998,0.49999999999999994
